credit_score,annual_income,loan_amount,loan_term_months,num_credit_lines,debt_to_income,employment_years,missed_payments,has_mortgage,education_level,loan_purpose,num_dependents,approved
586,44373.0,18410,12,19,0.418,28.0,2,1,bachelor,car,2,1
342,42525.0,18670,60,2,0.519,23.0,2,0,high_school,medical,4,0
300,142716.0,20230,36,7,0.313,4.0,5,1,bachelor,home_improvement,4,0
569,119513.0,42280,60,11,0.061,26.0,3,1,phd,medical,1,1
479,144401.0,25158,12,13,0.595,3.0,6,1,high_school,business,3,0
817,111643.0,14887,60,10,0.082,2.0,6,0,phd,vacation,1,1
402,112694.0,36061,60,15,0.156,26.0,3,1,master,vacation,0,1
309,51136.0,24810,36,7,0.079,18.0,0,1,high_school,car,2,0
389,71539.0,45124,12,6,0.394,9.0,8,1,master,car,0,0
525,83363.0,43786,60,12,0.371,25.0,6,1,high_school,business,4,0
425,96526.0,26358,60,3,0.165,6.0,5,1,high_school,car,0,1
508,50255.0,46588,24,16,,26.0,4,0,bachelor,business,4,0
396,133209.0,16933,60,9,0.552,29.0,8,0,bachelor,medical,2,1
373,101437.0,31034,36,10,0.204,11.0,8,1,master,home_improvement,4,0
490,147715.0,2947,24,13,0.412,7.0,9,1,phd,vacation,2,1
355,130900.0,20715,12,8,0.52,28.0,5,0,phd,home_improvement,3,0
331,38729.0,31956,48,6,0.248,4.0,7,0,high_school,medical,3,0
826,36818.0,22644,36,3,0.189,23.0,6,1,bachelor,car,2,1
583,80555.0,16310,12,12,0.191,12.0,0,0,bachelor,vacation,1,1
793,113979.0,23450,24,9,0.501,8.0,1,1,bachelor,car,2,1
486,68629.0,17303,48,9,0.305,3.0,8,1,phd,home_improvement,4,0
797,130296.0,48782,12,11,0.443,1.0,9,1,bachelor,car,3,1
741,70438.0,25031,36,6,0.408,4.0,3,0,bachelor,business,3,1
429,24457.0,30250,24,2,0.218,1.0,2,1,bachelor,home_improvement,2,0
591,48922.0,22853,36,7,0.164,25.0,1,0,high_school,car,1,1
413,123122.0,18977,36,9,0.119,17.0,7,1,high_school,home_improvement,2,1
498,117020.0,43707,24,19,0.063,5.0,6,1,master,car,4,1
312,103405.0,15465,60,18,0.095,25.0,8,1,master,car,4,0
570,131130.0,11225,36,12,0.191,10.0,2,1,bachelor,home_improvement,0,1
514,83038.0,41472,24,11,0.442,9.0,0,0,high_school,medical,1,1
743,77325.0,17640,36,10,0.135,0.0,8,0,phd,home_improvement,3,1
811,40600.0,32535,60,3,0.338,1.0,4,0,bachelor,vacation,4,1
746,76526.0,40280,24,12,0.185,20.0,4,1,high_school,vacation,4,1
373,28149.0,3991,12,4,0.331,,2,0,high_school,medical,1,0
836,127168.0,18801,12,10,0.463,4.0,7,1,high_school,car,2,1
400,124813.0,25144,12,2,0.196,25.0,7,1,master,home_improvement,0,0
475,106779.0,8965,48,12,0.241,11.0,0,1,master,car,4,1
726,149266.0,14730,36,11,0.448,18.0,3,1,bachelor,car,0,1
416,47398.0,30553,36,14,0.35,20.0,5,0,bachelor,vacation,3,0
465,19789.0,9301,24,15,0.102,24.0,8,1,bachelor,home_improvement,0,0
340,79967.0,19936,48,14,0.467,1.0,1,0,phd,business,4,0
728,113837.0,43017,36,12,0.203,28.0,6,1,master,vacation,2,1
643,116967.0,15155,24,2,0.262,5.0,9,0,phd,car,4,1
723,146201.0,22117,60,2,,14.0,0,0,bachelor,car,3,1
665,74683.0,49848,36,1,,7.0,9,1,phd,business,0,1
419,60331.0,3042,36,15,0.439,15.0,3,1,high_school,car,2,0
528,49626.0,19565,60,10,0.492,18.0,9,1,high_school,medical,2,0
429,27342.0,48602,60,1,0.557,29.0,6,1,bachelor,business,0,0
651,51417.0,38260,36,1,0.248,17.0,2,1,high_school,car,0,1
617,67664.0,37326,60,1,0.563,26.0,2,0,bachelor,vacation,0,1
636,23833.0,43581,24,11,0.389,16.0,3,0,bachelor,vacation,3,1
572,75658.0,4658,36,12,0.264,28.0,7,1,high_school,medical,2,1
416,146809.0,17319,36,15,0.538,0.0,2,0,master,business,4,0
667,109965.0,20078,12,14,0.369,10.0,7,0,bachelor,business,3,1
393,79054.0,37652,36,1,0.3,3.0,9,0,high_school,car,0,0
467,16299.0,38548,12,1,0.056,27.0,8,1,high_school,car,0,0
640,80875.0,20668,60,6,0.445,5.0,7,0,bachelor,home_improvement,4,1
451,129286.0,39720,60,3,0.093,6.0,7,0,phd,medical,4,1
573,113730.0,41285,24,14,0.209,28.0,8,0,bachelor,business,4,1
795,71298.0,23546,12,6,0.579,7.0,3,0,high_school,car,1,1
400,136035.0,38874,36,8,0.135,23.0,2,1,high_school,business,3,1
381,124825.0,38165,12,15,0.221,9.0,7,1,high_school,medical,1,1
828,130637.0,29898,60,17,0.563,29.0,0,1,master,vacation,4,1
372,87618.0,30907,60,9,0.236,16.0,9,0,phd,medical,2,0
313,40532.0,46411,24,16,0.231,11.0,0,1,high_school,business,3,0
732,123197.0,30372,60,1,0.406,7.0,3,0,high_school,car,1,1
456,145860.0,15822,12,16,0.122,11.0,9,0,high_school,business,0,1
431,75285.0,20776,36,19,0.585,25.0,2,1,master,home_improvement,3,0
637,33866.0,33406,36,9,0.201,16.0,9,0,master,medical,2,1
703,24495.0,11462,12,17,0.482,2.0,1,0,bachelor,home_improvement,2,1
675,22837.0,37479,24,6,0.208,13.0,8,1,phd,business,4,0
406,45346.0,35354,36,14,0.201,11.0,4,0,high_school,business,4,0
564,123621.0,43174,12,18,0.082,4.0,2,0,bachelor,home_improvement,0,1
504,38412.0,40906,12,14,0.116,12.0,8,0,phd,car,2,0
378,133833.0,8662,60,7,0.337,10.0,7,0,master,car,4,0
454,80206.0,8404,60,10,0.367,15.0,3,1,bachelor,medical,1,0
546,25934.0,47101,24,16,0.499,25.0,9,1,high_school,home_improvement,4,0
830,45723.0,43605,24,7,0.083,9.0,4,0,phd,medical,0,1
837,142968.0,10542,24,6,0.246,29.0,4,0,bachelor,medical,0,1
453,136988.0,16904,12,6,0.16,27.0,7,1,bachelor,vacation,1,1
453,51523.0,28774,12,7,0.247,23.0,6,1,bachelor,medical,3,0
391,116150.0,9556,60,17,0.245,7.0,2,0,bachelor,medical,2,1
732,135950.0,47123,36,8,0.245,5.0,5,1,bachelor,vacation,0,1
637,56646.0,13806,24,2,0.22,19.0,5,1,high_school,medical,2,1
779,67776.0,43586,48,19,0.47,19.0,1,1,bachelor,medical,1,1
430,34116.0,15864,24,7,0.429,23.0,0,1,bachelor,medical,1,0
749,127858.0,31016,60,12,0.238,26.0,6,1,bachelor,home_improvement,3,1
572,91620.0,34749,12,3,0.131,2.0,2,1,high_school,vacation,0,1
476,97604.0,43996,60,4,0.335,23.0,4,0,bachelor,car,1,1
348,109452.0,37320,60,11,0.555,19.0,7,1,bachelor,medical,4,0
654,148991.0,18305,60,12,0.118,9.0,4,0,bachelor,home_improvement,2,1
607,38550.0,12938,48,19,0.464,24.0,4,1,high_school,home_improvement,2,0
345,85227.0,17318,48,19,0.38,27.0,4,0,master,home_improvement,4,0
601,38212.0,21379,24,11,,17.0,6,1,bachelor,vacation,2,0
707,55118.0,38820,12,13,0.564,9.0,1,1,bachelor,vacation,4,1
488,43602.0,6406,60,1,0.576,12.0,0,0,bachelor,business,2,0
428,32540.0,21661,36,6,0.184,13.0,3,1,high_school,medical,1,0
836,86455.0,18858,24,16,0.495,0.0,4,0,master,car,3,1
565,37277.0,31816,24,2,0.391,19.0,6,0,bachelor,car,0,0
417,134133.0,13850,60,14,0.275,14.0,0,1,master,business,0,1
763,24752.0,13601,24,18,0.416,24.0,8,1,master,car,0,1
443,140332.0,40866,60,17,0.576,11.0,9,0,master,medical,0,0
741,33302.0,27644,24,18,0.334,15.0,3,1,master,car,0,1
499,81236.0,28428,12,19,0.567,6.0,5,0,phd,medical,4,0
456,79467.0,40487,24,15,0.404,13.0,0,0,bachelor,vacation,1,1
786,117350.0,49624,24,2,0.316,8.0,8,0,bachelor,vacation,3,1
433,18048.0,42362,36,4,0.404,8.0,3,0,high_school,medical,0,0
447,73906.0,34380,12,1,0.381,9.0,4,1,phd,medical,2,0
635,91637.0,8286,12,8,0.282,8.0,7,1,bachelor,vacation,2,1
370,44778.0,11068,12,14,0.359,24.0,5,1,master,medical,3,0
532,135918.0,10805,24,11,0.437,29.0,9,1,bachelor,business,0,1
633,105036.0,4017,48,14,,15.0,2,1,bachelor,vacation,0,1
389,26957.0,22172,24,16,0.217,22.0,9,1,bachelor,car,1,0
633,87644.0,10926,60,10,0.058,7.0,7,0,master,vacation,2,1
498,128294.0,45508,36,7,0.353,27.0,5,0,bachelor,car,2,1
460,32829.0,24486,12,16,0.319,1.0,1,1,master,car,4,0
837,20837.0,31397,60,4,0.08,24.0,4,1,high_school,business,2,1
420,114770.0,30511,60,12,0.398,17.0,2,0,high_school,vacation,0,1
600,41352.0,44340,48,12,0.568,23.0,3,1,high_school,vacation,0,0
735,45215.0,11002,12,2,0.271,17.0,8,1,high_school,business,2,1
367,56247.0,49586,24,6,0.542,26.0,2,1,high_school,vacation,4,0
758,144692.0,4201,12,15,0.497,11.0,4,0,high_school,car,3,1
813,81714.0,34520,36,15,0.139,23.0,7,1,bachelor,medical,2,1
697,50319.0,28048,12,16,0.483,2.0,8,1,high_school,business,3,1
585,134058.0,31130,60,3,0.334,1.0,6,1,bachelor,business,2,1
439,31025.0,41324,60,1,0.555,5.0,3,1,phd,medical,3,0
581,24780.0,2341,24,12,0.154,5.0,8,0,bachelor,car,0,0
756,37706.0,14981,24,15,0.119,16.0,1,1,phd,medical,0,1
386,90503.0,9696,24,19,0.183,15.0,1,0,master,vacation,3,0
378,118166.0,15525,36,6,0.083,22.0,3,1,master,medical,1,1
504,24179.0,27545,12,19,0.226,27.0,1,1,bachelor,business,0,0
636,114423.0,29625,48,17,0.206,12.0,2,1,master,home_improvement,4,1
553,138076.0,6565,12,9,0.279,11.0,4,1,bachelor,vacation,4,1
603,90138.0,15947,24,13,0.305,10.0,2,1,bachelor,medical,3,1
679,101706.0,31077,36,15,0.13,14.0,0,1,phd,medical,1,1
429,131905.0,41698,12,16,0.391,27.0,2,0,high_school,car,4,1
575,43830.0,7517,60,13,0.173,16.0,5,1,bachelor,vacation,0,1
482,125076.0,15287,12,2,0.117,19.0,2,1,bachelor,car,2,1
567,45609.0,12829,60,2,0.44,28.0,8,1,bachelor,business,2,0
621,32401.0,3422,12,11,0.063,21.0,2,0,high_school,business,0,1
811,118480.0,30060,12,16,0.253,23.0,2,1,master,car,1,1
377,133278.0,47728,12,17,0.129,26.0,2,0,bachelor,vacation,3,1
638,72391.0,42633,24,3,0.536,26.0,4,1,high_school,car,0,1
808,141543.0,6985,60,1,0.503,7.0,6,0,bachelor,car,2,1
537,143886.0,40715,36,18,0.083,25.0,4,0,high_school,vacation,3,1
433,109583.0,14790,48,14,0.353,6.0,8,0,master,business,1,0
491,21015.0,48507,60,9,0.212,10.0,5,0,high_school,home_improvement,4,0
655,36506.0,26168,24,9,0.156,20.0,0,1,phd,car,2,1
577,39067.0,25019,60,12,0.221,28.0,8,0,bachelor,car,1,1
317,145819.0,44739,36,3,0.499,21.0,2,0,bachelor,medical,0,0
823,17056.0,4668,60,2,0.082,7.0,7,0,master,vacation,1,1
479,44328.0,11744,24,1,0.407,18.0,2,1,phd,medical,1,0
422,92712.0,29754,24,9,0.552,5.0,7,0,high_school,business,3,0
545,67832.0,20522,48,13,0.296,19.0,3,0,bachelor,medical,2,1
672,57771.0,5509,36,16,0.546,28.0,0,0,bachelor,vacation,2,1
350,112421.0,3500,48,19,0.549,18.0,5,1,bachelor,car,1,0
370,79538.0,10904,12,10,0.385,18.0,6,1,bachelor,car,0,0
779,55151.0,27921,24,5,0.301,3.0,7,1,bachelor,home_improvement,1,1
318,147701.0,17683,48,14,0.456,21.0,5,1,master,business,0,0
383,98463.0,13416,24,15,0.554,14.0,0,0,bachelor,car,3,0
454,111853.0,15833,24,3,0.424,26.0,4,1,high_school,medical,2,0
656,104432.0,19290,12,9,0.165,16.0,8,0,master,home_improvement,2,1
742,43155.0,36253,24,1,0.501,17.0,2,1,bachelor,home_improvement,2,1
368,65588.0,15003,48,1,0.573,28.0,4,1,high_school,business,2,0
822,26251.0,41227,36,19,0.276,19.0,5,0,high_school,home_improvement,3,1
442,117420.0,7120,60,6,0.434,11.0,4,0,bachelor,vacation,1,1
491,24623.0,42253,48,11,0.335,9.0,3,1,high_school,medical,2,0
686,69715.0,15251,12,18,0.112,8.0,1,1,master,home_improvement,4,1
677,21123.0,23486,60,14,0.242,7.0,4,0,high_school,car,0,1
834,18061.0,29334,24,16,0.14,25.0,9,0,master,medical,0,1
592,121393.0,7172,48,1,0.42,7.0,0,1,bachelor,business,2,1
308,117035.0,23706,60,10,0.37,10.0,0,0,master,home_improvement,0,0
570,54095.0,19472,48,10,0.068,22.0,7,1,bachelor,medical,0,1
686,96897.0,22695,24,13,0.084,29.0,3,1,master,car,3,1
392,96443.0,40255,48,1,0.193,11.0,0,1,bachelor,home_improvement,0,0
828,133005.0,43732,12,3,0.46,21.0,1,1,bachelor,business,3,1
453,49814.0,12055,60,14,0.12,29.0,4,1,master,business,0,0
704,100141.0,33716,60,16,0.163,29.0,6,1,bachelor,business,3,1
448,44767.0,7880,60,6,0.549,22.0,4,1,bachelor,home_improvement,0,0
566,61057.0,29949,48,1,0.35,5.0,9,1,bachelor,home_improvement,4,0
721,101755.0,20810,24,5,0.391,2.0,5,0,master,home_improvement,1,1
771,42946.0,1528,48,8,0.301,14.0,6,1,bachelor,car,3,1
846,18364.0,44093,48,12,0.215,27.0,2,1,bachelor,business,4,1
825,92015.0,19308,60,1,0.187,5.0,9,1,high_school,medical,1,1
802,148524.0,23844,24,13,0.374,27.0,4,1,phd,medical,1,1
313,102208.0,23360,36,9,0.309,6.0,7,1,master,home_improvement,4,0
663,138208.0,23405,24,8,0.272,5.0,5,1,bachelor,business,2,1
418,40345.0,18246,48,13,0.432,26.0,1,0,bachelor,business,2,0
537,100895.0,28792,12,2,0.272,1.0,8,0,bachelor,home_improvement,3,1
845,144022.0,44322,24,15,0.07,5.0,1,0,high_school,car,2,1
468,66116.0,21704,60,14,0.512,28.0,5,1,bachelor,medical,3,0
821,112599.0,49181,12,19,0.225,28.0,1,0,master,medical,4,1
815,41521.0,31589,36,9,0.571,1.0,9,0,master,vacation,2,1
696,69431.0,23436,36,19,0.534,0.0,6,0,high_school,home_improvement,2,1
405,25731.0,47895,12,14,0.179,14.0,0,1,high_school,medical,0,1
384,78094.0,25643,36,8,0.581,9.0,3,1,master,medical,0,0
513,33423.0,19026,12,5,0.519,9.0,7,0,master,car,1,0
420,129612.0,16693,48,7,0.592,9.0,8,0,high_school,home_improvement,0,0
431,18934.0,10212,12,4,0.423,4.0,9,1,bachelor,home_improvement,4,0
496,91945.0,38964,48,8,0.562,,2,1,bachelor,medical,3,0
318,145443.0,14850,60,4,0.43,24.0,8,1,high_school,medical,3,0
311,111946.0,40767,60,1,0.52,14.0,7,1,master,business,0,0
380,111344.0,8322,36,8,0.386,8.0,3,1,bachelor,vacation,0,0
629,42358.0,36911,12,7,0.561,15.0,0,1,master,medical,3,1
691,144774.0,47580,48,11,0.335,8.0,9,0,master,home_improvement,1,1
606,34763.0,31387,60,16,0.455,18.0,4,0,phd,business,2,0
566,100997.0,6678,60,17,0.554,13.0,6,0,master,car,1,1
746,82975.0,2382,60,5,0.282,25.0,4,0,master,home_improvement,4,1
740,102189.0,22780,36,7,0.065,11.0,4,1,bachelor,business,4,1
301,102507.0,28506,60,10,0.112,11.0,4,0,high_school,home_improvement,2,0
819,82525.0,43296,24,13,0.585,2.0,2,1,high_school,home_improvement,2,1
608,114248.0,32848,36,15,0.53,28.0,5,0,bachelor,home_improvement,1,1
821,39604.0,40882,12,6,0.316,18.0,3,1,bachelor,medical,3,1
768,131585.0,43202,24,2,0.578,10.0,9,1,master,medical,2,1
511,144716.0,2705,36,4,0.152,25.0,1,0,bachelor,vacation,1,1
411,25680.0,6997,36,14,0.111,4.0,3,1,high_school,car,1,0
307,128508.0,23447,48,15,0.381,5.0,5,0,bachelor,car,3,0
776,110619.0,41730,24,14,0.26,5.0,5,1,master,medical,1,1
759,70037.0,45159,24,4,0.237,18.0,8,1,master,home_improvement,4,1
552,114969.0,15535,24,6,0.454,13.0,7,1,high_school,home_improvement,3,1
825,126115.0,25480,60,7,0.133,15.0,4,1,high_school,business,0,1
737,,32051,60,13,0.478,11.0,9,0,bachelor,business,1,1
535,122255.0,13129,12,17,0.248,17.0,2,0,high_school,business,2,1
605,25349.0,31785,12,17,0.593,21.0,3,0,master,car,2,0
777,43525.0,30402,12,4,0.495,12.0,4,0,bachelor,car,3,1
319,20948.0,42527,60,19,0.405,19.0,0,1,high_school,business,2,0
515,29498.0,3704,48,13,0.176,8.0,8,1,high_school,business,2,0
434,74790.0,28027,12,9,0.576,17.0,3,1,phd,business,0,0
428,41245.0,6725,36,2,0.068,3.0,7,1,high_school,car,2,0
709,146310.0,26223,60,18,0.173,10.0,4,0,high_school,medical,3,1
721,61659.0,27769,48,17,0.07,26.0,4,1,high_school,home_improvement,3,1
593,140983.0,28384,36,7,0.582,17.0,1,0,high_school,medical,4,1
545,89874.0,33145,36,17,0.529,20.0,7,0,bachelor,car,1,0
385,57517.0,33892,60,10,0.574,2.0,9,0,high_school,car,1,0
674,141618.0,43497,24,14,0.443,3.0,6,0,bachelor,business,1,1
745,90885.0,31027,48,12,0.065,,1,0,master,medical,3,1
677,61350.0,13767,60,12,0.562,12.0,5,0,master,car,2,1
689,92179.0,22481,24,17,0.282,14.0,8,1,high_school,vacation,1,1
350,60013.0,38575,60,19,0.253,9.0,7,1,high_school,medical,2,0
541,54913.0,19354,60,14,0.206,26.0,9,1,bachelor,medical,2,0
593,60819.0,49777,36,17,0.208,20.0,2,0,high_school,car,4,1
565,97168.0,20146,60,15,0.49,8.0,6,0,master,home_improvement,1,1
419,107680.0,22901,24,6,0.191,15.0,3,0,bachelor,car,3,1
547,109792.0,4101,36,19,0.172,15.0,3,1,high_school,medical,3,1
369,148932.0,29727,24,6,0.434,12.0,6,1,phd,vacation,4,0
356,64875.0,35422,24,6,0.208,4.0,6,0,high_school,medical,1,0
681,,17515,36,4,0.057,9.0,0,1,high_school,car,2,1
338,,25806,24,1,0.562,24.0,0,0,master,business,1,0
742,66986.0,34162,12,19,0.222,23.0,5,0,bachelor,home_improvement,3,1
317,104848.0,41087,60,11,0.47,0.0,1,1,phd,medical,3,0
651,38055.0,4573,36,7,0.308,28.0,2,0,high_school,vacation,3,1
597,43807.0,42941,36,2,0.124,2.0,1,1,high_school,vacation,2,1
582,62177.0,40874,12,4,0.414,20.0,1,1,high_school,vacation,3,0
409,83625.0,26508,12,6,0.177,27.0,7,0,high_school,home_improvement,1,0
479,71317.0,26985,12,5,0.208,2.0,7,1,bachelor,medical,2,0
843,31433.0,44915,12,9,0.068,9.0,5,0,master,business,1,1
324,48282.0,6060,48,11,0.059,16.0,2,0,bachelor,car,0,0
356,91519.0,46610,36,18,0.332,29.0,4,0,high_school,medical,0,0
479,58578.0,11933,24,17,0.082,26.0,6,0,master,medical,2,0
531,145843.0,7632,36,13,0.165,17.0,4,0,high_school,business,3,1
642,123333.0,40523,36,17,0.558,12.0,6,1,master,home_improvement,3,1
776,65317.0,44898,36,10,0.096,1.0,9,0,master,car,2,1
754,142878.0,23973,12,18,0.21,15.0,6,0,bachelor,car,1,1
531,,6589,12,17,0.45,3.0,3,0,high_school,car,0,1
588,144230.0,12612,48,12,0.536,21.0,9,0,bachelor,medical,3,1
512,80950.0,48611,36,15,0.075,17.0,9,1,master,business,3,1
557,74612.0,19888,60,19,0.152,13.0,5,1,bachelor,business,0,1
829,79873.0,20417,48,15,0.263,5.0,8,1,bachelor,home_improvement,2,1
528,130792.0,13015,12,13,0.249,10.0,3,0,phd,business,2,1
525,139814.0,46440,36,7,0.209,16.0,9,1,bachelor,business,2,1
734,30231.0,36744,12,11,0.183,7.0,0,0,high_school,car,3,1
701,102385.0,18855,24,8,0.198,2.0,7,0,bachelor,home_improvement,1,1
387,56163.0,12891,12,16,0.123,23.0,3,1,bachelor,business,4,0
841,136880.0,28762,12,11,0.14,2.0,7,1,high_school,business,2,1
608,102592.0,7595,48,5,0.384,16.0,8,0,bachelor,business,4,1
642,121564.0,47172,24,7,0.211,3.0,7,1,phd,business,1,1
735,70535.0,29557,60,16,0.27,18.0,0,1,high_school,car,3,1
476,125952.0,46593,60,16,0.277,7.0,8,1,master,medical,4,0
438,39507.0,22936,60,17,0.11,16.0,4,0,phd,home_improvement,2,0
493,139225.0,19281,36,19,0.501,24.0,7,0,high_school,medical,4,1
485,125282.0,3192,60,15,0.576,26.0,5,0,high_school,car,0,1
517,85559.0,46032,36,15,0.195,29.0,6,1,bachelor,medical,1,1
463,15982.0,34859,12,15,0.212,24.0,2,1,bachelor,business,0,0
460,144128.0,43861,60,3,0.431,21.0,8,0,phd,home_improvement,1,1
824,91737.0,35946,48,12,0.094,4.0,8,0,bachelor,business,1,1
341,97446.0,47360,24,6,0.549,10.0,9,1,high_school,home_improvement,3,0
509,103567.0,33309,24,5,0.116,29.0,1,1,high_school,medical,1,1
574,38636.0,42472,12,11,0.453,11.0,3,1,bachelor,business,1,0
578,97850.0,36455,24,12,0.21,20.0,3,1,high_school,car,2,1
550,,29672,24,7,0.228,14.0,0,0,high_school,business,0,1
609,77726.0,4756,12,9,0.127,11.0,3,1,high_school,vacation,4,1
439,95901.0,39829,12,18,0.405,21.0,2,0,high_school,car,3,0
845,83896.0,42391,12,14,0.487,6.0,1,1,high_school,home_improvement,1,1
829,55880.0,23918,48,4,0.573,23.0,5,1,phd,vacation,2,1
356,67077.0,5494,12,8,0.232,2.0,2,0,bachelor,business,1,0
411,18625.0,35047,12,16,0.392,9.0,9,0,bachelor,business,3,0
304,53237.0,7538,12,4,0.278,15.0,8,1,high_school,business,0,0
709,16223.0,3221,60,19,0.357,0.0,8,0,master,business,4,0
713,80197.0,6164,60,6,0.14,20.0,7,0,high_school,vacation,2,1
481,89693.0,34622,48,19,0.37,10.0,7,0,phd,car,3,1
312,126555.0,36980,48,15,0.517,16.0,1,1,master,vacation,3,0
638,52760.0,20152,24,12,0.525,,5,1,phd,car,1,0
558,125174.0,15385,60,12,0.316,17.0,3,1,bachelor,medical,2,1
389,142192.0,24612,48,2,0.18,11.0,9,1,bachelor,medical,4,1
549,44024.0,13530,48,9,0.51,15.0,1,1,master,car,3,1
554,38202.0,4340,24,3,0.6,7.0,1,1,master,car,4,0
407,134414.0,24124,12,1,,2.0,9,1,bachelor,car,0,0
784,66524.0,43579,36,14,0.558,10.0,6,1,bachelor,medical,1,1
557,113228.0,34043,24,13,0.591,29.0,0,1,high_school,car,4,1
581,119755.0,13295,36,5,0.268,25.0,7,0,master,car,3,1
387,30993.0,21247,24,7,0.444,14.0,4,1,bachelor,vacation,3,0
503,29620.0,1714,24,14,0.37,3.0,9,1,high_school,home_improvement,3,0
315,138271.0,39822,12,16,0.447,26.0,7,0,bachelor,business,3,0
450,35193.0,1809,48,18,0.135,15.0,1,0,bachelor,business,2,0
553,66559.0,31144,60,14,0.252,21.0,0,0,high_school,vacation,1,1
487,36248.0,46983,24,1,0.085,23.0,1,0,master,car,2,0
628,78410.0,21362,12,6,0.387,16.0,5,0,high_school,home_improvement,2,1
843,19260.0,42821,36,10,0.56,13.0,3,1,high_school,vacation,1,1
696,52596.0,1036,48,6,0.358,1.0,7,0,bachelor,home_improvement,3,0
816,24012.0,33402,24,2,0.089,26.0,8,1,bachelor,medical,0,1
758,40823.0,25498,36,7,0.562,21.0,8,0,bachelor,home_improvement,2,1
629,88851.0,29387,24,17,0.123,14.0,4,1,bachelor,vacation,4,1
468,62027.0,11273,60,14,0.536,23.0,5,1,phd,business,2,0
665,98794.0,26030,60,7,0.443,27.0,6,1,high_school,medical,1,1
477,40099.0,46267,48,9,0.4,7.0,3,1,bachelor,home_improvement,2,0
661,116427.0,12403,36,19,0.373,12.0,9,1,master,business,4,1
339,51992.0,16037,60,11,0.122,2.0,2,1,high_school,home_improvement,2,0
715,134942.0,20039,12,3,0.325,3.0,1,1,high_school,home_improvement,0,1
654,132886.0,15017,48,4,0.158,25.0,9,1,high_school,car,2,1
554,24218.0,18365,24,5,0.364,3.0,3,1,high_school,business,4,0
442,36788.0,48464,36,4,0.296,3.0,8,1,high_school,medical,3,0
310,35501.0,40215,36,13,0.424,1.0,4,1,bachelor,medical,0,0
325,118733.0,13583,12,9,0.59,12.0,0,0,bachelor,medical,3,0
720,30210.0,33919,60,14,0.249,21.0,4,0,high_school,home_improvement,2,1
520,143476.0,48025,36,16,0.389,7.0,5,0,high_school,business,4,1
795,89225.0,45254,12,6,0.525,8.0,9,0,bachelor,medical,1,1
536,78721.0,47275,12,10,0.101,28.0,5,1,phd,medical,0,1
536,46449.0,10514,24,13,0.49,0.0,4,0,high_school,home_improvement,4,0
518,104333.0,39416,12,3,0.182,0.0,7,1,bachelor,vacation,1,1
786,35782.0,2511,48,11,0.347,8.0,4,0,high_school,medical,0,1
760,35243.0,19642,36,3,0.595,10.0,9,0,bachelor,business,0,1
443,44379.0,17615,48,7,0.591,15.0,2,1,high_school,medical,2,0
488,52780.0,32589,12,10,0.224,28.0,2,0,high_school,home_improvement,1,0
554,129944.0,25225,12,1,0.122,3.0,3,0,master,vacation,0,1
367,34984.0,21846,48,4,0.566,14.0,9,1,master,vacation,0,0
635,15050.0,30152,24,8,0.541,26.0,7,1,bachelor,business,2,0
708,55205.0,41517,12,17,0.389,6.0,8,1,phd,vacation,2,1
599,30162.0,1571,48,5,0.068,1.0,6,0,bachelor,medical,3,1
656,64746.0,27188,48,17,,9.0,1,0,master,car,3,1
555,26628.0,46000,36,9,0.138,16.0,8,1,bachelor,home_improvement,3,0
652,53516.0,43530,24,8,0.569,10.0,5,1,high_school,medical,3,1
820,102157.0,14217,60,7,0.289,29.0,5,0,bachelor,medical,1,1
823,147548.0,42999,48,5,0.388,22.0,5,0,phd,home_improvement,1,1
583,134558.0,7609,36,4,0.205,21.0,0,1,phd,home_improvement,4,1
611,55800.0,48397,60,3,0.311,18.0,8,1,bachelor,medical,4,1
398,50788.0,46041,36,8,0.465,9.0,5,1,bachelor,vacation,3,0
496,135754.0,6151,36,5,0.321,3.0,6,1,bachelor,business,3,1
781,41240.0,7406,24,5,0.516,28.0,0,1,bachelor,medical,1,1
525,79198.0,48062,12,17,0.442,12.0,4,1,master,car,3,1
664,73739.0,15893,24,15,0.093,0.0,2,1,high_school,medical,3,1
667,27089.0,33956,60,8,0.384,6.0,8,0,master,car,1,1
374,47600.0,46841,24,7,0.387,8.0,1,0,bachelor,medical,0,0
341,23167.0,8145,12,17,0.259,0.0,3,1,bachelor,medical,1,0
721,93352.0,39695,24,12,0.227,17.0,2,1,high_school,car,3,1
480,100965.0,34367,24,4,0.085,17.0,8,1,high_school,business,1,1
844,140540.0,14133,24,18,0.295,15.0,2,0,phd,car,4,1
370,46415.0,13209,48,4,,21.0,0,1,phd,business,0,0
404,86895.0,45292,48,10,0.573,15.0,7,1,master,business,0,0
499,94900.0,48085,24,3,0.421,4.0,0,0,bachelor,car,0,1
400,109330.0,27965,12,5,0.303,13.0,0,0,bachelor,home_improvement,1,0
